id,Longitud de camino característico,Eficiencia global,Fuerza nodal promedio,Coeficiente de agrupamiento,Transitividad,Asortatividad,Modularidad
c030MSVIS,2.52679642771357,0.4218959189805193,24.187870223219157,0.4211203613879168,0.7716877437655123,-0.06340341929174538,0.08745788255891977
c031MSVIS,2.4146333179058104,0.4401864597018314,25.30021424768525,0.4079722462748085,0.7701223817368793,-0.10070769567730996,0.08495728426011857
c032MSVIS,2.6260725373720253,0.4046250582680815,23.158746130595752,0.40818964429155147,0.7748266541309202,-0.10038075078578657,0.08922611320777206
c033MSVIS,2.6556815553526163,0.4012165995623759,22.67885551413808,0.4032398594092575,0.759172125349817,-0.07158292458148495,0.09682021158013791
c034MSVIS,2.5667338857407103,0.41391670067284003,23.838193883603733,0.41770138423626907,0.7789952569935147,-0.08650956573491797,0.09289357905171629
c035MSVIS,2.6728922433237785,0.3976409474906056,22.581680703543615,0.4066062359312863,0.7657462551885941,-0.08601967953898809,0.09958528740404875
c036MSVIS,2.65245588336571,0.39988543693348516,23.034597658297407,0.44628165084383775,0.7760991933767917,-0.1151879593422741,0.09239235336259682
sFIS_01,2.738866972585636,0.39174423133843644,20.375157736887378,0.41373221294941304,0.713139576041216,-0.08113335564430103,0.1326474809739044
sFIS_02,2.9762182184046444,0.3620470376085111,18.399371855001004,0.3836714974158526,0.6950028312570782,-0.0766875261088133,0.15438541426225155
sFIS_03,2.8176023803955075,0.3801502841994338,20.49388277608286,0.41334841444083537,0.7326854721926349,-0.06505352455064173,0.1272249699893796
sFIS_04,2.9445953131989593,0.36423488416503547,18.979817260480583,0.36318096609698375,0.7140629095674967,-0.069307471718102,0.13469440033543423
sFIS_05,2.804523452666515,0.38213174301480696,20.75834775246919,0.42643486947842446,0.7309999294333498,-0.10375895729641117,0.11729537616413671
sFIS_06,2.7201318384311306,0.39448287633459594,21.30405130124152,0.4502553397065784,0.7240317007756059,-0.09450250052458989,0.13574673966436226
sFIS_07,3.0036229728775736,0.35901591376432024,18.558147665012118,0.3674997469893042,0.6950743957077272,-0.08102652045812354,0.1549446885274901
