ID,nodo1,nodo2,nodo3,nodo4,nodo5,nodo6,nodo7,nodo8,nodo9,nodo10,nodo11,nodo12,nodo13,nodo14,nodo15,nodo16,nodo17,nodo18,nodo19,nodo20,nodo21,nodo22,nodo23,nodo24,nodo25,nodo26,nodo27,nodo28,nodo29,nodo30,nodo31,nodo32,nodo33,nodo34,nodo35,nodo36,nodo37,nodo38,nodo39,nodo40,nodo41,nodo42,nodo43,nodo44,nodo45,nodo46,nodo47,nodo48,nodo49,nodo50,nodo51,nodo52,nodo53,nodo54,nodo55,nodo56,nodo57,nodo58,nodo59,nodo60,nodo61,nodo62,nodo63,nodo64,nodo65,nodo66,nodo67,nodo68,nodo69,nodo70,nodo71,nodo72,nodo73,nodo74,nodo75,nodo76
FIS_128,35,43,27,19,34,59,34,46,41,45,34,40,46,25,41,37,27,43,29,41,46,46,62,44,46,53,61,53,41,14,54,63,53,56,49,44,28,33,68,53,61,58,45,23,28,33,42,30,13,21,55,35,46,34,46,36,34,41,26,38,34,32,43,26,45,40,47,57,38,45,53,61,48,43,17,49
FIS_129,39,43,32,15,33,54,31,51,37,40,29,22,36,24,44,42,31,43,28,47,43,47,62,33,47,52,55,41,40,15,61,63,47,61,54,38,31,11,62,47,60,49,35,24,16,41,39,31,14,27,57,28,45,32,35,30,30,34,25,37,42,21,36,29,45,41,46,62,38,36,51,61,49,43,13,59
c001MSVIS,40,48,48,20,46,65,58,55,54,51,45,46,65,24,45,49,38,54,46,52,49,52,70,42,58,63,68,66,57,28,65,73,62,71,59,54,36,42,73,65,72,65,59,26,38,43,44,43,17,43,66,55,53,48,51,44,44,67,30,45,45,40,52,41,50,48,50,69,40,59,63,68,68,58,28,66
c027MSVIS,38,47,42,19,46,64,57,55,52,50,45,46,61,26,48,47,34,48,42,51,47,49,69,41,55,60,64,60,58,25,53,70,47,65,54,50,34,35,71,59,66,56,52,26,34,31,48,46,17,34,62,52,46,49,43,41,40,61,26,39,43,37,48,42,46,38,49,67,33,55,62,64,62,55,22,52
c029MSVIS,42,49,45,20,49,64,57,53,54,53,45,48,64,29,46,51,44,52,41,53,50,53,70,44,59,61,67,65,55,26,59,72,58,69,60,55,36,41,72,64,71,62,54,26,37,43,48,47,17,38,63,54,55,52,51,43,51,63,30,48,49,41,50,40,53,46,50,69,39,58,63,67,67,54,21,67
c030MSVIS,42,52,48,19,51,64,55,56,54,52,42,48,62,22,43,50,41,48,44,54,51,56,67,49,54,61,65,65,59,35,63,72,54,69,58,53,34,38,72,61,72,56,58,25,36,34,52,51,14,38,61,54,55,53,47,43,48,60,20,48,52,43,46,40,51,46,53,68,37,58,61,65,67,54,33,66
c031MSVIS,39,46,44,20,47,61,60,55,54,44,45,46,66,30,47,48,35,53,43,56,49,55,67,47,56,62,66,66,58,30,64,74,55,70,58,56,32,42,74,62,70,60,55,25,37,37,46,51,18,42,63,55,54,48,45,43,50,59,31,47,49,39,52,42,55,45,50,66,42,57,61,67,68,55,27,67
c032MSVIS,41,43,48,19,43,64,57,57,58,50,46,46,65,27,45,48,35,52,43,52,49,54,69,45,57,58,64,66,58,25,66,72,60,68,58,57,35,40,71,65,71,62,58,26,37,36,47,45,17,38,67,51,55,51,48,43,50,61,25,45,50,38,49,41,54,46,53,70,38,56,61,64,66,59,32,68
c033MSVIS,37,50,41,20,47,63,58,52,56,48,42,42,64,30,42,50,38,48,40,50,45,53,67,41,56,60,64,66,54,23,60,69,55,66,57,55,31,40,72,60,66,61,59,26,35,37,48,51,18,40,65,53,54,53,46,44,47,63,33,44,49,41,50,41,49,43,51,67,36,59,63,66,64,57,20,59
c034MSVIS,38,52,47,20,44,64,60,58,52,53,42,44,67,28,49,51,32,48,40,54,49,55,68,43,55,61,65,66,59,28,64,74,57,68,57,55,37,40,72,63,70,58,55,27,38,41,48,48,16,38,64,58,58,47,49,44,49,66,30,47,50,42,44,43,53,46,51,68,42,58,64,69,67,60,30,65
c035MSVIS,39,49,49,19,47,64,49,55,49,51,44,46,58,30,44,52,33,51,42,55,46,53,66,46,56,59,66,66,56,25,66,73,59,69,58,46,34,34,73,59,68,59,54,27,36,37,51,49,15,45,63,55,56,53,48,44,48,66,29,44,48,38,53,42,53,42,53,68,42,57,61,66,66,50,32,62
